name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,,,,,,
"17.4116, 78.3987",2022-05-28T17:00:00,36.2,36.6,16.2,30.5,0,0,,0,0,18.7,5.4,249,1003.1,54.4,7.9,571,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T18:00:00,34.1,35,17.6,37.55,0,0,,0,0,18.7,8.9,248,1007,29.2,6,339,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T19:00:00,33,33.8,17.6,40.06,0,0,,0,0,18,6.2,256,1007,46.7,6,100,0.4,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T20:00:00,31.7,31.6,15.8,38.44,0,0,,0,0,20.2,6.3,264,1004.7,54.6,7.8,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T21:00:00,30.2,31,17.8,47.36,0,0,,0,0,24.1,4.2,230,1008,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T22:00:00,30,30.3,16.6,44.61,0,0,,0,0,28.4,4.3,246,1008.2,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-28T23:00:00,30.6,30.1,14.4,37.32,0,0,,0,0,32.8,6.7,260,1005.3,44.8,7.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T00:00:00,30,29.2,13,35.29,0,0,,0,0,34.6,16.6,220,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T01:00:00,29,28.4,13,37.45,0,0,,0,0,35.6,16.6,255,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T02:00:00,29.4,28.8,13.6,38.09,0,0,,0,0,39.2,9.1,269,1002.9,57.6,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T03:00:00,28,27.9,14.5,43.64,0,0,,0,0,39.2,19.4,260,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T04:00:00,27,27.5,16,50.99,0,0,,0,0,46.1,21.4,270,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T05:00:00,27.8,28.1,15.9,48.31,0,0,,0,0,47.9,7.5,270,1004.3,39.5,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T06:00:00,27,27.7,17,54.33,0,0,,0,0,42.5,24.2,270,1009,30,5,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T07:00:00,27.1,28.3,18.9,60.54,0,0,,0,0,44.6,16.1,298,1010,0,6,22,0.1,0,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T08:00:00,29.1,30.2,18.6,52.96,0,0,,0,0,33.1,11.8,288,1007.5,2.1,7.9,79,0.3,1,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T09:00:00,30.8,30.4,15.1,38.61,0,0,,0,0,30.2,23.8,289.2,1007,0.2,24.1,243,0.9,2,10,Clear,clear-day,remote,,,,,,
"17.4116, 78.3987",2022-05-29T10:00:00,33.1,32.4,14.4,32.39,0,0,,0,0,28.1,23.8,295.9,1007,0.6,24.1,680,2.4,7,10,Clear,clear-day,remote,,,,,,
"17.4116, 78.3987",2022-05-29T11:00:00,35,36.1,17.6,35.69,0,0,,0,0,24.8,10.6,270,1003.5,0,9.4,854,3.1,9,10,Clear,clear-day,"4,31,28,59,99,99,43,12,00,00,000",,,,,,
"17.4116, 78.3987",2022-05-29T12:00:00,35,36.3,18,36.67,0,0,,0,0,16.6,22.3,280,1009,0,6,972,3.5,10,10,Clear,clear-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T13:00:00,34.1,36.3,19.6,42.39,0,0,,0,0,13.3,12.2,249,1008,6.6,6,1021,3.7,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T14:00:00,36.9,38.3,17.7,32.48,0,0,,0,0,37.1,8.8,273,1003.6,27.7,7.8,1003,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T15:00:00,36.1,38,18.6,35.66,0,0,,0,0,14.4,10,311,1006,27.7,6,916,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T16:00:00,36.1,37.3,17.4,33.18,0,0,,0,0,14.4,8.5,267,1006,27.7,6,767,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T17:00:00,36.8,36.7,14.9,27.24,0,0,,0,0,15.1,6.6,266,1002.6,27.8,7.9,569,2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T18:00:00,34.2,34.6,16.6,34.96,0,0,,0,0,13.3,6.6,250,1006,27.7,6,279,1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T19:00:00,33.2,33.9,17.4,39.03,0,0,,0,0,14.8,3.3,250,1006.2,27.7,6,92,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T20:00:00,33.5,33.3,15.3,33.56,0,0,,0,0,14.4,3.7,220,1004.1,32.3,7.8,2,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T21:00:00,31.9,32.6,17.6,42.37,0,0,,0,0,15.1,4.4,210,1008,46.7,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T22:00:00,31.9,32.5,17.6,42.55,0,0,,0,0,15.5,4.6,220,1008,46.7,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-29T23:00:00,32.4,31.5,13.5,31.85,0,0,,0,0,9,7.8,264,1002.9,67.4,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T00:00:00,30,29.7,15,40.17,0,0,,0,0,20.9,9.4,225,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T01:00:00,29,28.8,15,42.56,0,0,,0,0,17.6,9.4,249,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T02:00:00,30.6,29.7,12.6,33.16,0,0,,0,0,17.6,9.6,270,1002.1,89,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T03:00:00,28,28.2,15.5,46.53,0,0,,0,0,18.4,11.2,235,1007,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T04:00:00,28,28.4,16.5,49.6,0,0,,0,0,24.1,9.4,240,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T05:00:00,28.7,29,16.4,47.31,0,0,,0,0,22,5.2,260,1003.4,44.2,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T06:00:00,28,29.2,19,58.11,0.1,100,rain,0,0,40.7,22.3,275,1009,50,6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T07:00:00,28.1,29.7,19.9,61.03,0,0,,0,0,35.6,12.9,305,1009.2,27.9,6,36,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T08:00:00,30.4,32,19.5,52.23,0,0,,0,0,31.7,12.4,271,1007,39.9,7.9,223,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T09:00:00,30.2,32.1,20,54.4,0,0,,0,0,29.2,11.5,300,1010,83.4,6,452,1.6,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T10:00:00,31.2,33.8,20.8,53.91,0,0,,0,0,25.9,11.4,317,1009.2,12,6,672,2.4,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T11:00:00,34.4,37.7,20.8,44.95,0,0,,0,0,22.3,9.9,276,1006,50,7.8,839,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T12:00:00,34.1,38.2,21.7,48.39,0,0,,0,0,18.7,12.8,316,1008,50,6,945,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T13:00:00,35,39.2,21.7,46.14,0,0,,0,0,14.8,12.8,311,1007,50,6,982,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T14:00:00,36.9,39.5,19.4,36.06,0,0,,0,0,13.3,10.1,265,1002.9,54.6,7.8,979,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T15:00:00,36.1,40.5,21.5,42.75,0,0,,0,0,14.8,9.4,288,1005.8,50,6,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T16:00:00,36.1,39.6,20.6,40.37,0,0,,0,0,14.4,9.4,3,1005,50,6,757,2.7,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T17:00:00,37,39,18.6,34.26,0,0,,0,0,14.4,5.3,292,1001.3,40.9,7.9,336,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T18:00:00,34.3,37.3,20.6,44.74,0,0,,0,0,14.4,5.1,275,1005.8,50,6,205,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T19:00:00,33.1,35.2,19.7,45.42,0,0,,0,0,13.7,8.9,294,1006,50,6,108,0.4,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T20:00:00,33,32.9,15.7,35.41,0,0,,0,0,15.1,7.1,280,1004,45.4,7.8,2,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T21:00:00,30.9,31.6,17.9,45.86,0,0,,0,0,5.8,9.4,249,1008,83.4,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T22:00:00,29,28.8,15,42.56,0,0,,0,0,18.7,12.1,265,1008,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-30T23:00:00,30.9,30.1,13.3,34.23,0,0,,0,0,20.5,3.6,270,1003,57.6,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T00:00:00,29,29.3,16.5,46.88,0,0,,0,0,15.8,12.8,120,1008,50,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T01:00:00,30,30.2,16.5,44.18,0,0,,0,0,11.5,6.5,188.5,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T02:00:00,29.4,29.1,14.7,40.92,0,0,,0,0,10.8,3.6,240,1003.1,62,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T03:00:00,28,28.7,17.5,52.94,0,0,,0,0,16.9,14.8,276,1007,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T04:00:00,27,27.7,17,54.33,0,0,,0,0,17.6,14.8,250,1007,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T05:00:00,27.9,28,15.2,45.97,0,0,,0,0,19.1,5.9,264,1002.8,67,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T06:00:00,26,26,17,57.63,0,0,,0,0,19.1,12.1,255,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T07:00:00,27.1,28.2,18.7,60.25,0,0,,0,0,24.8,10.1,286,1009,89.1,6,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T08:00:00,28.6,29.4,17.9,52.36,0,0,,0,0,23.4,8.8,293,1006.4,84.6,7.9,226,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T09:00:00,28,29.5,19.6,60.18,0,0,,0,0,20.2,8.1,315,1009,89.1,6,448,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T10:00:00,30.9,33.2,20.4,53.6,0,0,,0,0,24.1,15.6,296,1009,55.7,6,665,2.4,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T11:00:00,33.4,35.5,19.6,44.29,0,0,,0,0,25.2,9.6,317,1005.4,60.3,7.8,839,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T12:00:00,34,37.4,21.1,47.07,0,0,,0,0,22.7,12.8,299,1008,36.6,6,956,3.4,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T13:00:00,34.1,37.6,21.1,46.69,0,0,,0,0,18.7,12.8,309,1007,30.9,6,1005,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T14:00:00,36.5,39.2,19.6,37.17,0,0,,0,0,15.8,7.9,309,1002.6,50,7.8,922,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T15:00:00,35.1,39.1,21.3,44.77,0,0,,0,0,20.2,9.6,293,1005,52.7,6,159,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T16:00:00,34.3,37.1,20.3,43.94,0,0,,0,0,19.4,7.9,360,1004,86.4,6,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T17:00:00,31.7,32.1,17.1,41.67,0,0,,0,0,19.4,18.4,50,999.2,100,10,233,0.8,2,10,Overcast,cloudy,43128099999,,,,,,
"17.4116, 78.3987",2022-05-31T18:00:00,23,23,21,88.52,0,0,,0,0,33.5,16.6,200,1007,89,2,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T19:00:00,33.7,33.3,15,32.56,0,0,,0,0,20.2,16.2,91.3,1001,72.8,24.1,81,0.3,0,10,Partially cloudy,partly-cloudy-night,remote,,,,,,
"17.4116, 78.3987",2022-05-31T20:00:00,26.7,28.1,20.1,67.15,0,0,,0,0,16.2,10.1,303,1006.2,89.1,7.7,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T21:00:00,24.1,24.1,21.6,85.86,0,0,,0,0,13.7,6.6,309,1009,89.9,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T22:00:00,24.7,24.7,20.8,78.8,0,0,,0,0,20.5,10.3,309,1008.8,56.4,5.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-31T23:00:00,25.3,25.3,19.8,71.44,0.2,100,rain,0,0,18.7,6,300,1005.8,46.5,7.6,0,,0,10,"Rain, Partially cloudy",rain,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T00:00:00,23,23,19.5,80.61,0,0,,0,0,19.1,15.7,285,1007,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T01:00:00,23.5,23.5,20,80.81,0,0,,0,0,21.2,18.6,315,1007,89,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T02:00:00,26.5,26.5,19.5,65.31,0,0,,0,0,27,3.5,250,1001.9,82.2,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T03:00:00,24,24,20,78.35,0,0,,0,0,27.4,18.4,240,1006,89,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T04:00:00,24,24,19.5,75.9,0,0,,0,0,24.1,18.4,245,1006,89,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T05:00:00,25.7,25.7,18.3,63.66,0,0,,0,0,27.4,6,250,1003.6,47.3,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T06:00:00,24.5,24.5,19,71.52,0.2,100,rain,0,0,19.8,23.2,285,1008,50,5,0,,0,3,"Rain, Partially cloudy",rain,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T07:00:00,24.9,24.9,20.8,77.79,0,0,,0,0,33.5,11.7,279,1009,30.9,5.9,21,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T08:00:00,27.4,29,20.2,65.05,0,0,,0,0,28.1,14.4,319,1006.7,54.1,7.9,23,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T09:00:00,28.1,30.2,21,65.5,0,0,,0,0,48.2,8.6,297,1009.8,80.1,6,92,0.3,1,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T10:00:00,29.1,32.1,21.9,64.84,0,0,,0,0,30.2,13.3,316,1009.8,80.1,6,215,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T11:00:00,32.2,35.7,21.6,53.66,0,0,,0,0,30.6,11.4,317,1006.3,42.1,7.8,174,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T12:00:00,31.1,35.5,22.8,61.17,0,0,,0,0,25.2,13.2,301,1008,6.6,6,260,0.9,3,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T13:00:00,32.1,36.4,22.5,57.03,0,0,,0,0,18,12.4,289,1007,6.6,6,981,3.5,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T14:00:00,35.2,38.9,21.1,43.86,0,0,,0,0,15.5,6,290,1003,37,7.8,965,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T15:00:00,34.5,35.4,17.5,36.53,0,0,,0,0,14.8,18.4,300,1006,27.6,6,839,3,8,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T16:00:00,34,38,21.7,48.78,0,0,,0,0,10.8,8.6,323,1006,46.7,6,737,2.7,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T17:00:00,35.5,38.5,20.2,40.78,0,0,rain,0,0,20.9,5.1,295,1001.6,51.6,7.9,172,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T18:00:00,33.1,37.1,21.9,52.06,0,0,,0,0,10.4,3.2,270,1006,50,6,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T19:00:00,32,35.1,21.1,52.74,0,0,,0,0,5.8,2.9,250,1007,30.9,6,92,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T20:00:00,32.1,34.4,20.2,49.59,0,0,,0,0,4.7,3.7,230,1004.2,44.8,7.8,2,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T21:00:00,30,33,21.6,60.65,0,0,,0,0,4.3,4.4,250,1007.2,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T22:00:00,29,30.1,18.5,53.19,0,0,,0,0,7.6,9.4,235,1008,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-01T23:00:00,30.9,31.7,17.9,45.75,0,0,,0,0,12.6,5,230,1002.8,57.6,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T00:00:00,29,30.1,18.5,53.1,0,0,,0,0,20.5,12.9,200,1007,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T01:00:00,28,29.2,19,58.11,0,0,,0,0,24.8,9.4,230,1007,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T02:00:00,29.4,30.1,17.5,48.76,0,0,,0,0,26.6,3.5,260,1002.8,57.6,9,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T03:00:00,27,28.2,19,61.61,0,0,,0,0,29.5,14.8,270,1007,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T04:00:00,27,28.2,19,61.61,0,0,,0,0,32.8,14.8,265,1007,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T05:00:00,28.3,29,17.6,52.47,0,0,,0,0,33.8,6.5,260,1002.5,57.6,9,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T06:00:00,27,28.5,20,65.56,0,0,,0,0,32,18.4,275,1007,50,6,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T07:00:00,27.1,28.9,21,69.45,0,0,,0,0,39.2,12.8,286,1008.2,83.4,6,35,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T08:00:00,29.4,31.5,20.5,58.8,0,0,,0,0,37.4,10.6,278,1006.3,50,7.9,97,0.3,1,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T09:00:00,29.1,32,21.7,64.27,0,0,,0,0,33.5,11.1,287,1009.8,80.1,6,345,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T10:00:00,31.1,35.3,22.6,60.36,0,0,,0,0,25.9,10.7,303,1009,48.5,6,635,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T11:00:00,34.5,38.6,21.8,47.71,0,0,,0,0,33.5,7.7,296,1005.2,35.6,7.8,839,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T12:00:00,34.1,38.3,21.9,48.82,0,0,,0,0,33.5,10.1,309,1008,50,6,954,3.4,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-06-02T13:00:00,35.1,39.5,21.8,45.97,0,0,,0,0,33.5,10.1,316,1007,50,6,1007,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
